,Dependence,x1,x2,xF,QT,QM,Siv,tot_err
354,xF,0.7256513026052105,0.5,0.2256513026052105,2.0,4.0,0,0
355,xF,0.7268537074148297,0.5,0.2268537074148297,2.0,4.0,0,0
356,xF,0.7280561122244489,0.5,0.22805611222444888,2.0,4.0,0,0
357,xF,0.7292585170340682,0.5,0.2292585170340682,2.0,4.0,0,0
358,xF,0.7304609218436875,0.5,0.2304609218436875,2.0,4.0,0,0
359,xF,0.7316633266533066,0.5,0.23166332665330658,2.0,4.0,0,0
360,xF,0.7328657314629259,0.5,0.23286573146292588,2.0,4.0,0,0
361,xF,0.7340681362725452,0.5,0.2340681362725452,2.0,4.0,0,0
362,xF,0.7352705410821644,0.5,0.23527054108216439,2.0,4.0,0,0
363,xF,0.7364729458917836,0.5,0.23647294589178358,2.0,4.0,0,0
364,xF,0.7376753507014029,0.5,0.2376753507014029,2.0,4.0,0,0
365,xF,0.7388777555110221,0.5,0.23887775551102208,2.0,4.0,0,0
366,xF,0.7400801603206413,0.5,0.24008016032064128,2.0,4.0,0,0
367,xF,0.7412825651302606,0.5,0.24128256513026058,2.0,4.0,0,0
368,xF,0.7424849699398799,0.5,0.2424849699398799,2.0,4.0,0,0
369,xF,0.743687374749499,0.5,0.24368737474949898,2.0,4.0,0,0
370,xF,0.7448897795591183,0.5,0.24488977955911828,2.0,4.0,0,0
371,xF,0.7460921843687376,0.5,0.2460921843687376,2.0,4.0,0,0
372,xF,0.7472945891783568,0.5,0.24729458917835678,2.0,4.0,0,0
373,xF,0.748496993987976,0.5,0.24849699398797598,2.0,4.0,0,0
374,xF,0.7496993987975953,0.5,0.24969939879759528,2.0,4.0,0,0
375,xF,0.7509018036072145,0.5,0.2509018036072145,2.0,4.0,0,0
376,xF,0.7521042084168337,0.5,0.2521042084168337,2.0,4.0,0,0
377,xF,0.753306613226453,0.5,0.253306613226453,2.0,4.0,0,0
378,xF,0.7545090180360722,0.5,0.2545090180360722,2.0,4.0,0,0
379,xF,0.7557114228456914,0.5,0.25571142284569137,2.0,4.0,0,0
380,xF,0.7569138276553107,0.5,0.2569138276553107,2.0,4.0,0,0
381,xF,0.75811623246493,0.5,0.25811623246493,2.0,4.0,0,0
382,xF,0.7593186372745491,0.5,0.25931863727454907,2.0,4.0,0,0
383,xF,0.7605210420841684,0.5,0.2605210420841684,2.0,4.0,0,0
384,xF,0.7617234468937877,0.5,0.2617234468937877,2.0,4.0,0,0
385,xF,0.7629258517034069,0.5,0.2629258517034069,2.0,4.0,0,0
386,xF,0.7641282565130261,0.5,0.26412825651302607,2.0,4.0,0,0
387,xF,0.7653306613226454,0.5,0.2653306613226454,2.0,4.0,0,0
388,xF,0.7665330661322646,0.5,0.2665330661322646,2.0,4.0,0,0
389,xF,0.7677354709418838,0.5,0.26773547094188377,2.0,4.0,0,0
390,xF,0.7689378757515031,0.5,0.2689378757515031,2.0,4.0,0,0
391,xF,0.7701402805611223,0.5,0.27014028056112227,2.0,4.0,0,0
392,xF,0.7713426853707415,0.5,0.27134268537074147,2.0,4.0,0,0
393,xF,0.7725450901803608,0.5,0.27254509018036077,2.0,4.0,0,0
394,xF,0.7737474949899801,0.5,0.2737474949899801,2.0,4.0,0,0
395,xF,0.7749498997995993,0.5,0.2749498997995993,2.0,4.0,0,0
396,xF,0.7761523046092185,0.5,0.27615230460921847,2.0,4.0,0,0
397,xF,0.7773547094188378,0.5,0.2773547094188378,2.0,4.0,0,0
398,xF,0.778557114228457,0.5,0.27855711422845697,2.0,4.0,0,0
399,xF,0.7797595190380762,0.5,0.27975951903807617,2.0,4.0,0,0
400,xF,0.7809619238476955,0.5,0.28096192384769547,2.0,4.0,0,0
401,xF,0.7821643286573147,0.5,0.28216432865731467,2.0,4.0,0,0
402,xF,0.7833667334669339,0.5,0.28336673346693386,2.0,4.0,0,0
403,xF,0.7845691382765532,0.5,0.28456913827655317,2.0,4.0,0,0
404,xF,0.7857715430861725,0.5,0.2857715430861725,2.0,4.0,0,0
405,xF,0.7869739478957916,0.5,0.28697394789579156,2.0,4.0,0,0
406,xF,0.7881763527054109,0.5,0.28817635270541087,2.0,4.0,0,0
407,xF,0.7893787575150302,0.5,0.28937875751503017,2.0,4.0,0,0
408,xF,0.7905811623246494,0.5,0.29058116232464937,2.0,4.0,0,0
409,xF,0.7917835671342686,0.5,0.29178356713426856,2.0,4.0,0,0
410,xF,0.7929859719438879,0.5,0.29298597194388787,2.0,4.0,0,0
411,xF,0.7941883767535071,0.5,0.29418837675350706,2.0,4.0,0,0
412,xF,0.7953907815631263,0.5,0.29539078156312626,2.0,4.0,0,0
413,xF,0.7965931863727456,0.5,0.29659318637274557,2.0,4.0,0,0
414,xF,0.7977955911823648,0.5,0.29779559118236476,2.0,4.0,0,0
415,xF,0.798997995991984,0.5,0.29899799599198396,2.0,4.0,0,0
416,xF,0.8002004008016033,0.5,0.30020040080160326,2.0,4.0,0,0
417,xF,0.8014028056112226,0.5,0.30140280561122257,2.0,4.0,0,0
418,xF,0.8026052104208417,0.5,0.30260521042084165,2.0,4.0,0,0
419,xF,0.803807615230461,0.5,0.30380761523046096,2.0,4.0,0,0
420,xF,0.8050100200400803,0.5,0.30501002004008027,2.0,4.0,0,0
421,xF,0.8062124248496993,0.5,0.30621242484969935,2.0,4.0,0,0
422,xF,0.8074148296593187,0.5,0.30741482965931866,2.0,4.0,0,0
423,xF,0.808617234468938,0.5,0.30861723446893796,2.0,4.0,0,0
424,xF,0.8098196392785573,0.5,0.30981963927855727,2.0,4.0,0,0
425,xF,0.8110220440881764,0.5,0.31102204408817635,2.0,4.0,0,0
426,xF,0.8122244488977957,0.5,0.31222444889779566,2.0,4.0,0,0
427,xF,0.813426853707415,0.5,0.31342685370741497,2.0,4.0,0,0
428,xF,0.814629258517034,0.5,0.31462925851703405,2.0,4.0,0,0
429,xF,0.8158316633266534,0.5,0.31583166332665336,2.0,4.0,0,0
430,xF,0.8170340681362727,0.5,0.31703406813627266,2.0,4.0,0,0
431,xF,0.8182364729458917,0.5,0.31823647294589175,2.0,4.0,0,0
432,xF,0.819438877755511,0.5,0.31943887775551105,2.0,4.0,0,0
433,xF,0.8206412825651304,0.5,0.32064128256513036,2.0,4.0,0,0
434,xF,0.8218436873747497,0.5,0.32184368737474967,2.0,4.0,0,0
435,xF,0.8230460921843687,0.5,0.32304609218436875,2.0,4.0,0,0
436,xF,0.8242484969939881,0.5,0.32424849699398806,2.0,4.0,0,0
437,xF,0.8254509018036074,0.5,0.32545090180360736,2.0,4.0,0,0
438,xF,0.8266533066132264,0.5,0.32665330661322645,2.0,4.0,0,0
439,xF,0.8278557114228458,0.5,0.32785571142284575,2.0,4.0,0,0
440,xF,0.8290581162324651,0.5,0.32905811623246506,2.0,4.0,0,0
441,xF,0.8302605210420841,0.5,0.33026052104208414,2.0,4.0,0,0
442,xF,0.8314629258517034,0.5,0.33146292585170345,2.0,4.0,0,0
443,xF,0.8326653306613228,0.5,0.33266533066132276,2.0,4.0,0,0
444,xF,0.8338677354709418,0.5,0.33386773547094184,2.0,4.0,0,0
445,xF,0.8350701402805611,0.5,0.33507014028056115,2.0,4.0,0,0
446,xF,0.8362725450901805,0.5,0.33627254509018045,2.0,4.0,0,0
447,xF,0.8374749498997998,0.5,0.33747494989979976,2.0,4.0,0,0
448,xF,0.8386773547094188,0.5,0.33867735470941884,2.0,4.0,0,0
449,xF,0.8398797595190381,0.5,0.33987975951903815,2.0,4.0,0,0
450,xF,0.8410821643286575,0.5,0.34108216432865746,2.0,4.0,0,0
451,xF,0.8422845691382765,0.5,0.34228456913827654,2.0,4.0,0,0
452,xF,0.8434869739478958,0.5,0.34348697394789585,2.0,4.0,0,0
453,xF,0.8446893787575152,0.5,0.34468937875751515,2.0,4.0,0,0
454,xF,0.8458917835671342,0.5,0.34589178356713424,2.0,4.0,0,0
455,xF,0.8470941883767535,0.5,0.34709418837675354,2.0,4.0,0,0
456,xF,0.8482965931863728,0.5,0.34829659318637285,2.0,4.0,0,0
457,xF,0.8494989979959922,0.5,0.34949899799599216,2.0,4.0,0,0
458,xF,0.8507014028056112,0.5,0.35070140280561124,2.0,4.0,0,0
459,xF,0.8519038076152305,0.5,0.35190380761523055,2.0,4.0,0,0
460,xF,0.8531062124248499,0.5,0.35310621242484985,2.0,4.0,0,0
461,xF,0.8543086172344689,0.5,0.35430861723446894,2.0,4.0,0,0
462,xF,0.8555110220440882,0.5,0.35551102204408824,2.0,4.0,0,0
463,xF,0.8567134268537075,0.5,0.35671342685370755,2.0,4.0,0,0
464,xF,0.8579158316633266,0.5,0.35791583166332663,2.0,4.0,0,0
465,xF,0.8591182364729459,0.5,0.35911823647294594,2.0,4.0,0,0
466,xF,0.8603206412825652,0.5,0.36032064128256525,2.0,4.0,0,0
467,xF,0.8615230460921843,0.5,0.36152304609218433,2.0,4.0,0,0
468,xF,0.8627254509018036,0.5,0.36272545090180364,2.0,4.0,0,0
469,xF,0.8639278557114229,0.5,0.36392785571142294,2.0,4.0,0,0
470,xF,0.8651302605210422,0.5,0.36513026052104225,2.0,4.0,0,0
471,xF,0.8663326653306613,0.5,0.36633266533066133,2.0,4.0,0,0
472,xF,0.8675350701402806,0.5,0.36753507014028064,2.0,4.0,0,0
473,xF,0.8687374749499,0.5,0.36873747494989995,2.0,4.0,0,0
474,xF,0.869939879759519,0.5,0.36993987975951903,2.0,4.0,0,0
475,xF,0.8711422845691383,0.5,0.37114228456913834,2.0,4.0,0,0
476,xF,0.8723446893787576,0.5,0.37234468937875764,2.0,4.0,0,0
477,xF,0.8735470941883767,0.5,0.3735470941883767,2.0,4.0,0,0
478,xF,0.874749498997996,0.5,0.37474949899799603,2.0,4.0,0,0
479,xF,0.8759519038076153,0.5,0.37595190380761534,2.0,4.0,0,0
480,xF,0.8771543086172346,0.5,0.37715430861723465,2.0,4.0,0,0
481,xF,0.8783567134268537,0.5,0.37835671342685373,2.0,4.0,0,0
482,xF,0.879559118236473,0.5,0.37955911823647304,2.0,4.0,0,0
483,xF,0.8807615230460923,0.5,0.38076152304609234,2.0,4.0,0,0
484,xF,0.8819639278557114,0.5,0.3819639278557114,2.0,4.0,0,0
485,xF,0.8831663326653307,0.5,0.38316633266533073,2.0,4.0,0,0
486,xF,0.88436873747495,0.5,0.38436873747495004,2.0,4.0,0,0
487,xF,0.8855711422845691,0.5,0.3855711422845691,2.0,4.0,0,0
488,xF,0.8867735470941884,0.5,0.38677354709418843,2.0,4.0,0,0
489,xF,0.8879759519038077,0.5,0.38797595190380774,2.0,4.0,0,0
490,xF,0.8891783567134268,0.5,0.3891783567134268,2.0,4.0,0,0
491,xF,0.8903807615230461,0.5,0.3903807615230461,2.0,4.0,0,0
492,xF,0.8915831663326654,0.5,0.39158316633266543,2.0,4.0,0,0
493,xF,0.8927855711422847,0.5,0.39278557114228474,2.0,4.0,0,0
494,xF,0.8939879759519038,0.5,0.3939879759519038,2.0,4.0,0,0
495,xF,0.8951903807615231,0.5,0.39519038076152313,2.0,4.0,0,0
496,xF,0.8963927855711424,0.5,0.39639278557114244,2.0,4.0,0,0
497,xF,0.8975951903807615,0.5,0.3975951903807615,2.0,4.0,0,0
498,xF,0.8987975951903808,0.5,0.3987975951903808,2.0,4.0,0,0
499,xF,0.9,0.5,0.4,2.0,4.0,0,0
